periode;maindealercode;maindealername;soff;sales_to_ahass;quantityinunitofentry;unrestricteduse;targetsalesamic;bufferstock
44011;W01;ASTRA MOTOR MAKASSAR;H760;4082;3592;3744;8774;2899
45175;N01;ASTRA MOTOR DENPASAR;H540;2940;505;9239;6415;7241
44826;N01;ASTRA MOTOR DENPASAR;H540;2314;3052;8241;16;8512
43203;R5Z;ASTRA MOTOR SAMARINDA;H800;3694;1883;85;7024;8789
42281;N02;ASTRA MOTOR MATARAM;H530;1918;7364;5701;1179;2092
42828;R5Z;ASTRA MOTOR SAMARINDA;H800;2977;1740;8580;685;9522
44128;R4Z;ASTRA MOTOR BALIKPAPAN;H700;1076;2993;4265;8057;277
43675;Q01;ASTRA MOTOR PONTIANAK;H720;6319;3114;6787;224;1082
45235;Z11;ASTRA MOTOR JAYAPURA;H790;6734;8055;8448;8774;428
42629;R5Z;ASTRA MOTOR SAMARINDA;H800;3634;4831;7032;577;9650
43304;R5Z;ASTRA MOTOR SAMARINDA;H800;7752;3233;4721;3265;7313
42790;K0Z;ASTRA MOTOR SEMARANG;H350;6158;7366;4315;28;1975
42578;K0Z;ASTRA MOTOR SEMARANG;H350;5261;814;2124;5634;4713
44235;Q01;ASTRA MOTOR PONTIANAK;H720;7838;5700;6002;146;595
42236;Z11;ASTRA MOTOR JAYAPURA;H790;4090;4396;4110;2544;7248
42874;L01;ASTRA MOTOR YOGYAKARTA;H360;2731;2528;2835;5989;7294
43780;Q01;ASTRA MOTOR PONTIANAK;H720;8488;2691;9491;971;2876
43920;N02;ASTRA MOTOR MATARAM;H530;84;7044;8551;4839;7507
44870;W01;ASTRA MOTOR MAKASSAR;H760;7281;41;4985;1982;4413
44338;L01;ASTRA MOTOR YOGYAKARTA;H360;1201;3595;2052;3967;1029
45256;K0Z;ASTRA MOTOR SEMARANG;H350;1032;4564;2462;3493;4585
44239;G01;ASTRA MOTOR PALEMBANG;H600;3202;6686;1593;4116;2866
43395;R4Z;ASTRA MOTOR BALIKPAPAN;H700;3589;4310;2073;5345;22
43553;R4Z;ASTRA MOTOR BALIKPAPAN;H700;8738;2421;3665;1494;9934
44820;G01;ASTRA MOTOR PALEMBANG;H600;8852;7238;6912;2140;476
42796;L01;ASTRA MOTOR YOGYAKARTA;H360;5308;1799;7076;9183;8054
44788;L01;ASTRA MOTOR YOGYAKARTA;H360;7738;7629;9864;8240;9172
43608;R4Z;ASTRA MOTOR BALIKPAPAN;H700;4941;8709;798;2776;4855
43738;W01;ASTRA MOTOR MAKASSAR;H760;4266;349;6643;619;9775
42186;W01;ASTRA MOTOR MAKASSAR;H760;6560;6994;695;8638;9540
43280;R4Z;ASTRA MOTOR BALIKPAPAN;H700;2056;4205;1444;1622;6582
45158;R4Z;ASTRA MOTOR BALIKPAPAN;H700;2534;5087;435;590;7540
44866;Z11;ASTRA MOTOR JAYAPURA;H790;485;7827;6596;9938;1677
42791;Q01;ASTRA MOTOR PONTIANAK;H720;966;7227;4181;8746;7363
44126;R4Z;ASTRA MOTOR BALIKPAPAN;H700;2606;8831;2713;9021;8766
42180;K0Z;ASTRA MOTOR SEMARANG;H350;8762;855;3093;3181;1290
43013;N02;ASTRA MOTOR MATARAM;H530;8661;104;9275;4606;7303
43382;R5Z;ASTRA MOTOR SAMARINDA;H800;5833;526;2362;6875;5245
43683;G02;ASTRA MOTOR BENGKULU;H650;3418;1861;5918;8322;1816
43105;L01;ASTRA MOTOR YOGYAKARTA;H360;869;747;7855;9495;4952
44585;R4Z;ASTRA MOTOR BALIKPAPAN;H700;2782;2759;7272;9719;7915
45079;L01;ASTRA MOTOR YOGYAKARTA;H360;4267;9896;1962;496;2661
44602;N02;ASTRA MOTOR MATARAM;H530;2714;2696;194;9962;678
43115;K0Z;ASTRA MOTOR SEMARANG;H350;1350;9513;4281;1013;1189
44096;N01;ASTRA MOTOR DENPASAR;H540;5937;7506;1927;880;6807
45215;Z11;ASTRA MOTOR JAYAPURA;H790;5203;3932;4570;4097;8489
43169;W01;ASTRA MOTOR MAKASSAR;H760;899;4433;6895;6930;4763
45166;G01;ASTRA MOTOR PALEMBANG;H600;635;1630;3932;6387;5777
43023;G02;ASTRA MOTOR BENGKULU;H650;5382;2941;2897;2576;8271
43097;R4Z;ASTRA MOTOR BALIKPAPAN;H700;265;4790;5021;3472;4613
43798;W01;ASTRA MOTOR MAKASSAR;H760;5345;1424;8390;7560;6501
43502;R5Z;ASTRA MOTOR SAMARINDA;H800;3800;9720;21;1030;6908
44235;G02;ASTRA MOTOR BENGKULU;H650;5802;9319;2065;4713;3059
42816;N02;ASTRA MOTOR MATARAM;H530;2445;1124;2052;3158;4511
43542;N02;ASTRA MOTOR MATARAM;H530;1742;8642;7286;6615;8414
42185;R5Z;ASTRA MOTOR SAMARINDA;H800;2395;4326;3697;9595;1323
44687;L01;ASTRA MOTOR YOGYAKARTA;H360;6917;2364;627;4588;9067
43770;Q01;ASTRA MOTOR PONTIANAK;H720;3174;2580;9128;4699;8333
44174;K0Z;ASTRA MOTOR SEMARANG;H350;6362;8325;261;7372;5751
42333;W01;ASTRA MOTOR MAKASSAR;H760;4211;6399;6156;5818;5158
42450;N02;ASTRA MOTOR MATARAM;H530;479;4698;8883;9933;1021
42212;L01;ASTRA MOTOR YOGYAKARTA;H360;6559;1444;8670;8027;721
44254;R4Z;ASTRA MOTOR BALIKPAPAN;H700;1124;1402;5186;1287;7529
44611;L01;ASTRA MOTOR YOGYAKARTA;H360;8613;6608;7118;3807;6829
44515;N02;ASTRA MOTOR MATARAM;H530;9574;1877;8792;2957;5519
44178;K0Z;ASTRA MOTOR SEMARANG;H350;1855;1468;4976;7620;2433
44372;Q01;ASTRA MOTOR PONTIANAK;H720;7145;1513;6193;1552;3817
42530;G02;ASTRA MOTOR BENGKULU;H650;1340;3758;3861;6862;1719
43653;R4Z;ASTRA MOTOR BALIKPAPAN;H700;7522;6328;7393;8442;2627
42077;Q01;ASTRA MOTOR PONTIANAK;H720;2433;9682;7000;7080;789
42315;K0Z;ASTRA MOTOR SEMARANG;H350;9150;5752;4826;6374;5810
44090;N01;ASTRA MOTOR DENPASAR;H540;6881;251;672;8054;295
44928;R5Z;ASTRA MOTOR SAMARINDA;H800;1938;5564;1421;2027;8623
43687;R4Z;ASTRA MOTOR BALIKPAPAN;H700;6914;9192;1139;7773;4814
42881;R4Z;ASTRA MOTOR BALIKPAPAN;H700;4213;7812;2648;5975;7566
42570;G02;ASTRA MOTOR BENGKULU;H650;3551;7208;4462;1142;3188
42447;Q01;ASTRA MOTOR PONTIANAK;H720;2773;3400;7162;3026;8520
45198;L01;ASTRA MOTOR YOGYAKARTA;H360;6728;6433;198;7931;4089
42966;K0Z;ASTRA MOTOR SEMARANG;H350;9584;7524;205;9384;7062
44428;L01;ASTRA MOTOR YOGYAKARTA;H360;3800;3397;5993;7875;6934
43518;Q01;ASTRA MOTOR PONTIANAK;H720;824;205;2330;7833;7997
42378;W01;ASTRA MOTOR MAKASSAR;H760;1998;5083;8999;9974;4012
42297;K0Z;ASTRA MOTOR SEMARANG;H350;5053;2531;7671;3632;9623
44458;R5Z;ASTRA MOTOR SAMARINDA;H800;6058;3175;6156;4817;6698
42897;G02;ASTRA MOTOR BENGKULU;H650;2597;4842;5973;305;5389
44972;N02;ASTRA MOTOR MATARAM;H530;4909;4689;7783;4088;7091
42367;R4Z;ASTRA MOTOR BALIKPAPAN;H700;4940;3414;3941;2707;9730
44257;G01;ASTRA MOTOR PALEMBANG;H600;7109;8796;1877;705;8102
42045;N02;ASTRA MOTOR MATARAM;H530;185;1690;687;5582;9451
45212;R5Z;ASTRA MOTOR SAMARINDA;H800;4958;5250;8848;2050;2788
43011;R4Z;ASTRA MOTOR BALIKPAPAN;H700;193;8252;5796;7175;1824
43575;N02;ASTRA MOTOR MATARAM;H530;353;4894;7869;647;123
45239;G01;ASTRA MOTOR PALEMBANG;H600;8532;2994;495;1106;697
42314;G01;ASTRA MOTOR PALEMBANG;H600;6861;4013;8941;187;3585
45204;L01;ASTRA MOTOR YOGYAKARTA;H360;9083;6985;1267;9718;1495
42675;Z11;ASTRA MOTOR JAYAPURA;H790;1798;5574;6720;2290;2651
44910;L01;ASTRA MOTOR YOGYAKARTA;H360;6638;1262;9952;3395;6231
44646;N01;ASTRA MOTOR DENPASAR;H540;7398;2726;4460;6994;2111
42124;N01;ASTRA MOTOR DENPASAR;H540;471;4802;1784;2547;5529
42671;W01;ASTRA MOTOR MAKASSAR;H760;5196;8868;8981;6566;1511
45115;R4Z;ASTRA MOTOR BALIKPAPAN;H700;3413;5374;9917;2969;7744
43281;W01;ASTRA MOTOR MAKASSAR;H760;6947;5313;4215;6504;7209
45062;G01;ASTRA MOTOR PALEMBANG;H600;2974;694;3281;4322;3170
44547;L01;ASTRA MOTOR YOGYAKARTA;H360;431;6155;1713;5642;4663
43057;K0Z;ASTRA MOTOR SEMARANG;H350;8555;3180;5929;8064;8387
45002;R4Z;ASTRA MOTOR BALIKPAPAN;H700;7559;8487;135;4579;8225
43527;N02;ASTRA MOTOR MATARAM;H530;6138;43;6663;999;5145
43838;K0Z;ASTRA MOTOR SEMARANG;H350;9626;6626;7247;3848;9745
45013;N02;ASTRA MOTOR MATARAM;H530;5432;5877;6233;9471;679
42028;N01;ASTRA MOTOR DENPASAR;H540;3767;7311;4479;1251;848
45175;G01;ASTRA MOTOR PALEMBANG;H600;8323;9271;9667;3792;3501
43090;G02;ASTRA MOTOR BENGKULU;H650;4196;8073;3171;8975;5553
43787;N02;ASTRA MOTOR MATARAM;H530;1761;857;3951;2094;7253
43349;N02;ASTRA MOTOR MATARAM;H530;3533;6932;8278;4543;9060
42024;N01;ASTRA MOTOR DENPASAR;H540;2109;7081;129;3669;9887
45083;R4Z;ASTRA MOTOR BALIKPAPAN;H700;1226;4690;8258;751;2700
42139;N02;ASTRA MOTOR MATARAM;H530;5605;7739;975;4877;6352
43273;L01;ASTRA MOTOR YOGYAKARTA;H360;6836;3456;7724;476;6987
43808;W01;ASTRA MOTOR MAKASSAR;H760;6785;9771;1940;1848;3537
42099;K0Z;ASTRA MOTOR SEMARANG;H350;2887;4252;9610;3934;793
44237;N01;ASTRA MOTOR DENPASAR;H540;7177;6074;7845;968;293
42781;Z11;ASTRA MOTOR JAYAPURA;H790;3285;8718;4404;5543;8670
45183;Q01;ASTRA MOTOR PONTIANAK;H720;8097;888;2652;6999;8159
42273;N01;ASTRA MOTOR DENPASAR;H540;5764;4699;2873;7152;3117
43336;Q01;ASTRA MOTOR PONTIANAK;H720;3416;1661;3206;8772;201
43043;L01;ASTRA MOTOR YOGYAKARTA;H360;4568;2076;9536;4580;9383
43831;R4Z;ASTRA MOTOR BALIKPAPAN;H700;4874;6150;8668;4447;7002
42634;R4Z;ASTRA MOTOR BALIKPAPAN;H700;6482;1814;7909;5851;7582
42107;N01;ASTRA MOTOR DENPASAR;H540;7037;592;5167;8316;5512
45022;G02;ASTRA MOTOR BENGKULU;H650;3950;3919;4804;3871;5854
45111;K0Z;ASTRA MOTOR SEMARANG;H350;6147;3288;9475;4233;1734
43882;Q01;ASTRA MOTOR PONTIANAK;H720;6107;6769;753;5910;8743
43402;N02;ASTRA MOTOR MATARAM;H530;114;3078;4007;7323;3110
43884;L01;ASTRA MOTOR YOGYAKARTA;H360;6579;8086;5840;4309;8119
43341;R4Z;ASTRA MOTOR BALIKPAPAN;H700;8683;539;6791;5817;9397
42838;R5Z;ASTRA MOTOR SAMARINDA;H800;9080;1275;5903;6595;3812
44262;Z11;ASTRA MOTOR JAYAPURA;H790;201;6696;2576;851;5712
43352;K0Z;ASTRA MOTOR SEMARANG;H350;5615;602;1108;2587;8576
42605;N01;ASTRA MOTOR DENPASAR;H540;2417;2798;1190;8083;1776
43450;G02;ASTRA MOTOR BENGKULU;H650;4760;8909;1304;905;6891
42445;N02;ASTRA MOTOR MATARAM;H530;7858;5642;7994;1096;2661
44913;G01;ASTRA MOTOR PALEMBANG;H600;477;8936;2972;5372;8714
43146;W01;ASTRA MOTOR MAKASSAR;H760;354;4673;8757;5646;6199
43904;G01;ASTRA MOTOR PALEMBANG;H600;4674;1329;8665;865;1624
42387;N02;ASTRA MOTOR MATARAM;H530;2806;4183;2523;3400;9493
44653;Q01;ASTRA MOTOR PONTIANAK;H720;8895;2561;6830;5342;7802
42495;R4Z;ASTRA MOTOR BALIKPAPAN;H700;8521;752;1565;1547;3298
42869;W01;ASTRA MOTOR MAKASSAR;H760;6214;2980;1663;6726;6613
42343;R5Z;ASTRA MOTOR SAMARINDA;H800;218;1166;8670;6086;8198
43790;G01;ASTRA MOTOR PALEMBANG;H600;2375;883;3238;7777;39
44150;L01;ASTRA MOTOR YOGYAKARTA;H360;6040;6366;3034;669;4142
43667;R5Z;ASTRA MOTOR SAMARINDA;H800;6948;5976;2759;4466;6272
43349;W01;ASTRA MOTOR MAKASSAR;H760;7631;1022;8230;2615;9177
43725;Z11;ASTRA MOTOR JAYAPURA;H790;6006;7948;388;2140;524
42640;K0Z;ASTRA MOTOR SEMARANG;H350;3123;5917;1582;5749;5734
42743;R5Z;ASTRA MOTOR SAMARINDA;H800;9504;6952;5302;7696;3362
42844;R4Z;ASTRA MOTOR BALIKPAPAN;H700;1322;1177;5981;5574;9643
43210;Q01;ASTRA MOTOR PONTIANAK;H720;241;3453;3912;6150;8123
42811;G02;ASTRA MOTOR BENGKULU;H650;925;1925;4606;4411;4285
44983;R4Z;ASTRA MOTOR BALIKPAPAN;H700;3429;314;6942;4250;2102
42928;N01;ASTRA MOTOR DENPASAR;H540;940;7584;9253;2397;3668
43188;N02;ASTRA MOTOR MATARAM;H530;7052;8056;2764;6890;1546
43470;L01;ASTRA MOTOR YOGYAKARTA;H360;8131;772;5568;5172;371
42644;K0Z;ASTRA MOTOR SEMARANG;H350;1553;8404;2038;2120;843
43458;G02;ASTRA MOTOR BENGKULU;H650;7985;3804;5802;6350;1667
45101;G01;ASTRA MOTOR PALEMBANG;H600;3710;7668;703;1298;1560
45086;K0Z;ASTRA MOTOR SEMARANG;H350;7555;5169;1959;9715;1549
42808;L01;ASTRA MOTOR YOGYAKARTA;H360;7552;6392;8885;4395;9026
43516;Z11;ASTRA MOTOR JAYAPURA;H790;4271;5607;1251;5439;2638
43318;N02;ASTRA MOTOR MATARAM;H530;9689;3239;698;1082;6662
44010;Q01;ASTRA MOTOR PONTIANAK;H720;5556;6112;3625;8150;1320
43760;L01;ASTRA MOTOR YOGYAKARTA;H360;1990;8490;9747;2454;902
43337;G02;ASTRA MOTOR BENGKULU;H650;758;736;3643;1086;3664
44422;G02;ASTRA MOTOR BENGKULU;H650;4434;3915;7191;6751;3780
42305;R5Z;ASTRA MOTOR SAMARINDA;H800;3723;4029;2371;1825;4507
43646;K0Z;ASTRA MOTOR SEMARANG;H350;2690;5433;1982;7306;3066
43363;G01;ASTRA MOTOR PALEMBANG;H600;4374;6392;6794;8594;2634
44715;G01;ASTRA MOTOR PALEMBANG;H600;9902;9306;8250;9535;4633
44678;W01;ASTRA MOTOR MAKASSAR;H760;360;9940;975;8121;9750
44426;G01;ASTRA MOTOR PALEMBANG;H600;1731;2542;3088;2392;7305
43591;N02;ASTRA MOTOR MATARAM;H530;2524;826;4980;1757;7900
44016;K0Z;ASTRA MOTOR SEMARANG;H350;2900;898;980;9407;1482
42578;G01;ASTRA MOTOR PALEMBANG;H600;4950;4870;4957;3405;1484
44949;N01;ASTRA MOTOR DENPASAR;H540;584;1517;2663;5239;5835
43293;G01;ASTRA MOTOR PALEMBANG;H600;1527;5951;4761;2874;8073
43520;K0Z;ASTRA MOTOR SEMARANG;H350;2825;3879;4912;1197;7296
43064;W01;ASTRA MOTOR MAKASSAR;H760;2809;2532;6707;8358;6752
42230;G02;ASTRA MOTOR BENGKULU;H650;418;1555;8284;1233;8334
42931;N01;ASTRA MOTOR DENPASAR;H540;4780;8671;9983;5595;6887
43395;L01;ASTRA MOTOR YOGYAKARTA;H360;9385;4589;1228;6975;5447
42481;R4Z;ASTRA MOTOR BALIKPAPAN;H700;625;204;9512;7500;4048
43203;R4Z;ASTRA MOTOR BALIKPAPAN;H700;760;4257;370;15;5855
44168;K0Z;ASTRA MOTOR SEMARANG;H350;9413;7518;4003;3067;6545
42955;G01;ASTRA MOTOR PALEMBANG;H600;5233;1914;7881;8650;8162
44685;R5Z;ASTRA MOTOR SAMARINDA;H800;3822;6661;1291;7207;4654
43096;R4Z;ASTRA MOTOR BALIKPAPAN;H700;4791;5221;5756;829;4936
43841;N01;ASTRA MOTOR DENPASAR;H540;3431;7880;606;6618;2454
44947;Z11;ASTRA MOTOR JAYAPURA;H790;4196;4787;5786;6587;3793
43855;N02;ASTRA MOTOR MATARAM;H530;7407;9387;9906;5487;2705
44873;L01;ASTRA MOTOR YOGYAKARTA;H360;4043;3059;1531;7085;735
42455;G01;ASTRA MOTOR PALEMBANG;H600;6489;1966;3994;5303;2093
45156;G02;ASTRA MOTOR BENGKULU;H650;4061;2426;4442;7590;2788
43105;N02;ASTRA MOTOR MATARAM;H530;2275;1144;4523;1319;3189
43298;G01;ASTRA MOTOR PALEMBANG;H600;8163;7229;6711;150;819
45130;W01;ASTRA MOTOR MAKASSAR;H760;6193;9801;7775;3646;3711
45056;R5Z;ASTRA MOTOR SAMARINDA;H800;7675;7403;5423;6764;8998
44566;R4Z;ASTRA MOTOR BALIKPAPAN;H700;3956;3623;9309;4928;5462
44287;G01;ASTRA MOTOR PALEMBANG;H600;2810;7302;3720;242;7485
44543;N02;ASTRA MOTOR MATARAM;H530;3639;9713;4947;8041;9571
43260;N01;ASTRA MOTOR DENPASAR;H540;5353;5721;57;9811;9046
44137;L01;ASTRA MOTOR YOGYAKARTA;H360;7539;817;3324;6431;2915
45247;L01;ASTRA MOTOR YOGYAKARTA;H360;3212;4222;4613;863;1332
42449;G02;ASTRA MOTOR BENGKULU;H650;3383;368;9195;4300;6312
44047;Z11;ASTRA MOTOR JAYAPURA;H790;5018;9385;5065;4423;3131
44595;L01;ASTRA MOTOR YOGYAKARTA;H360;5240;1690;576;3841;6045
42728;K0Z;ASTRA MOTOR SEMARANG;H350;4633;7444;9840;9923;7767
45210;R5Z;ASTRA MOTOR SAMARINDA;H800;9411;8791;742;1183;2912
42136;K0Z;ASTRA MOTOR SEMARANG;H350;4018;2446;1865;6733;7022
43688;Q01;ASTRA MOTOR PONTIANAK;H720;7183;5764;4007;7113;301
43673;R4Z;ASTRA MOTOR BALIKPAPAN;H700;2066;638;1879;6689;5279
42044;Z11;ASTRA MOTOR JAYAPURA;H790;8819;6359;6269;1935;7485
43387;L01;ASTRA MOTOR YOGYAKARTA;H360;1619;8938;7060;4716;1446
42763;R4Z;ASTRA MOTOR BALIKPAPAN;H700;5778;6020;1593;9794;1482
44366;K0Z;ASTRA MOTOR SEMARANG;H350;9769;2908;837;1068;5443
43477;R5Z;ASTRA MOTOR SAMARINDA;H800;303;2758;8533;7119;1774
44066;K0Z;ASTRA MOTOR SEMARANG;H350;5342;9050;7036;198;320
43442;N01;ASTRA MOTOR DENPASAR;H540;6848;2012;5167;1684;9811
43105;Z11;ASTRA MOTOR JAYAPURA;H790;4138;5117;6829;4370;9058
42726;R5Z;ASTRA MOTOR SAMARINDA;H800;985;1199;8952;1795;4167
43813;R5Z;ASTRA MOTOR SAMARINDA;H800;3540;3823;9328;5455;4923
44664;G02;ASTRA MOTOR BENGKULU;H650;7491;8617;164;6464;3734
43096;R4Z;ASTRA MOTOR BALIKPAPAN;H700;7310;270;7403;4992;4911
44847;Z11;ASTRA MOTOR JAYAPURA;H790;1616;6021;2790;4798;3260
42763;W01;ASTRA MOTOR MAKASSAR;H760;1217;7439;7149;7442;4504
42438;L01;ASTRA MOTOR YOGYAKARTA;H360;4600;9410;3776;3901;2719
44400;N02;ASTRA MOTOR MATARAM;H530;9587;7257;6004;1528;1672
44818;N01;ASTRA MOTOR DENPASAR;H540;7630;170;3618;111;5803
42391;G02;ASTRA MOTOR BENGKULU;H650;6693;6496;3229;2258;3518
43892;G02;ASTRA MOTOR BENGKULU;H650;8778;6078;4339;2618;6868
43064;Q01;ASTRA MOTOR PONTIANAK;H720;4523;1152;1909;4860;6450
43449;K0Z;ASTRA MOTOR SEMARANG;H350;350;4603;98;5559;9670
43372;N01;ASTRA MOTOR DENPASAR;H540;5613;8164;95;6978;1596
42429;R5Z;ASTRA MOTOR SAMARINDA;H800;7163;8462;5831;5961;8665
43171;R4Z;ASTRA MOTOR BALIKPAPAN;H700;3659;460;5355;7312;9629
44280;N02;ASTRA MOTOR MATARAM;H530;1961;3253;4668;3405;8183
43713;N01;ASTRA MOTOR DENPASAR;H540;7996;812;5523;1575;6327
43295;R4Z;ASTRA MOTOR BALIKPAPAN;H700;3730;7268;4600;6922;5532
43935;L01;ASTRA MOTOR YOGYAKARTA;H360;5322;7970;4737;4582;7833
42940;Z11;ASTRA MOTOR JAYAPURA;H790;7339;9101;6325;3391;5289
45194;L01;ASTRA MOTOR YOGYAKARTA;H360;5130;9847;4222;5544;9383
43352;N02;ASTRA MOTOR MATARAM;H530;5882;7024;1438;9472;6797
42175;G01;ASTRA MOTOR PALEMBANG;H600;1619;5946;886;2819;9662
42450;L01;ASTRA MOTOR YOGYAKARTA;H360;1215;1101;1094;6855;1345
42954;N02;ASTRA MOTOR MATARAM;H530;4119;9135;2952;1977;2746
43071;W01;ASTRA MOTOR MAKASSAR;H760;5080;9752;1017;4758;8711
44151;N01;ASTRA MOTOR DENPASAR;H540;9685;908;8438;8874;5226
42806;N02;ASTRA MOTOR MATARAM;H530;287;2320;6613;4405;898
44091;N02;ASTRA MOTOR MATARAM;H530;2300;8911;6751;4555;6022
44273;K0Z;ASTRA MOTOR SEMARANG;H350;8077;9628;9543;300;2808
44793;N01;ASTRA MOTOR DENPASAR;H540;854;9050;646;9698;3819
42601;W01;ASTRA MOTOR MAKASSAR;H760;9942;7282;4327;6046;2627
42936;Z11;ASTRA MOTOR JAYAPURA;H790;2112;4232;8357;5175;703
43746;L01;ASTRA MOTOR YOGYAKARTA;H360;9695;5626;8289;8804;1715
42700;L01;ASTRA MOTOR YOGYAKARTA;H360;4852;6172;855;2428;4714
44631;N02;ASTRA MOTOR MATARAM;H530;1956;2550;398;8072;221
43138;W01;ASTRA MOTOR MAKASSAR;H760;4527;666;649;2979;3820
44814;R5Z;ASTRA MOTOR SAMARINDA;H800;4980;2842;5530;125;5728
45072;L01;ASTRA MOTOR YOGYAKARTA;H360;7245;4398;4148;8551;7786
43616;N01;ASTRA MOTOR DENPASAR;H540;5385;2284;6877;2876;2411
43450;L01;ASTRA MOTOR YOGYAKARTA;H360;6095;7588;7702;7558;5449
45152;Q01;ASTRA MOTOR PONTIANAK;H720;1741;4244;6918;9474;255
42879;G01;ASTRA MOTOR PALEMBANG;H600;5384;4926;6549;440;3935
44730;Q01;ASTRA MOTOR PONTIANAK;H720;685;7441;4747;7409;7599
43244;L01;ASTRA MOTOR YOGYAKARTA;H360;6497;6662;8568;5945;7295
42218;K0Z;ASTRA MOTOR SEMARANG;H350;2480;7669;9745;4167;8553
44769;L01;ASTRA MOTOR YOGYAKARTA;H360;9175;2925;5510;2689;5487
44918;G02;ASTRA MOTOR BENGKULU;H650;5960;1354;1520;7898;4712
43672;L01;ASTRA MOTOR YOGYAKARTA;H360;1631;2685;2642;1918;3936
44855;G01;ASTRA MOTOR PALEMBANG;H600;563;2319;8334;5135;9586
43415;K0Z;ASTRA MOTOR SEMARANG;H350;1044;3881;6818;9058;5813
44514;N01;ASTRA MOTOR DENPASAR;H540;7673;5876;4897;7174;4309
43261;Q01;ASTRA MOTOR PONTIANAK;H720;9733;3297;1305;7489;3416
42239;K0Z;ASTRA MOTOR SEMARANG;H350;4586;4916;7346;1245;5832
44299;K0Z;ASTRA MOTOR SEMARANG;H350;2024;1124;4027;8218;1063
43193;K0Z;ASTRA MOTOR SEMARANG;H350;8075;4144;3923;8619;8044
43451;G01;ASTRA MOTOR PALEMBANG;H600;3418;9444;3512;79;5853
43242;R5Z;ASTRA MOTOR SAMARINDA;H800;7840;2345;4348;9399;3618
44711;K0Z;ASTRA MOTOR SEMARANG;H350;2112;4311;7783;6036;6605
43879;N01;ASTRA MOTOR DENPASAR;H540;5495;57;4613;126;5013
42908;W01;ASTRA MOTOR MAKASSAR;H760;8754;9670;3248;6489;3828
43176;N02;ASTRA MOTOR MATARAM;H530;5668;2569;723;8308;6251
44618;Z11;ASTRA MOTOR JAYAPURA;H790;466;4329;2216;4496;5928
44470;Q01;ASTRA MOTOR PONTIANAK;H720;6149;8597;7340;3533;1818
42825;G01;ASTRA MOTOR PALEMBANG;H600;2642;7621;9453;8684;2165
44451;Q01;ASTRA MOTOR PONTIANAK;H720;4150;3386;4223;9166;625
42743;N02;ASTRA MOTOR MATARAM;H530;8728;4939;1566;9838;3337
43162;N01;ASTRA MOTOR DENPASAR;H540;4144;8359;5517;6005;3491
43832;R5Z;ASTRA MOTOR SAMARINDA;H800;4093;1586;1990;2069;7631
42403;G02;ASTRA MOTOR BENGKULU;H650;49;5639;6106;3193;2153
42894;Q01;ASTRA MOTOR PONTIANAK;H720;2727;7777;9869;4721;7640
43883;G01;ASTRA MOTOR PALEMBANG;H600;8679;5006;1831;4414;2683
43193;G02;ASTRA MOTOR BENGKULU;H650;3822;3985;8046;7476;9159
45157;R5Z;ASTRA MOTOR SAMARINDA;H800;5113;2381;4759;7944;882
42756;R4Z;ASTRA MOTOR BALIKPAPAN;H700;7370;5604;9720;1937;1453
42159;L01;ASTRA MOTOR YOGYAKARTA;H360;5892;6263;618;7634;8733
44106;G02;ASTRA MOTOR BENGKULU;H650;8546;4146;5710;1652;2615
42718;L01;ASTRA MOTOR YOGYAKARTA;H360;1701;249;2899;361;9687
44826;G02;ASTRA MOTOR BENGKULU;H650;5066;2124;1562;2235;1777
42736;N02;ASTRA MOTOR MATARAM;H530;5085;9150;435;8056;3125
42233;R4Z;ASTRA MOTOR BALIKPAPAN;H700;3770;2986;6960;7986;1084
42946;W01;ASTRA MOTOR MAKASSAR;H760;2220;7520;8216;2105;2814
42936;N02;ASTRA MOTOR MATARAM;H530;2047;2194;3957;2905;1561
45084;R5Z;ASTRA MOTOR SAMARINDA;H800;6780;2886;4807;9704;1486
42924;L01;ASTRA MOTOR YOGYAKARTA;H360;3701;4914;301;3162;8891
42667;G02;ASTRA MOTOR BENGKULU;H650;25;5242;318;8290;9208
44471;G02;ASTRA MOTOR BENGKULU;H650;2037;2603;4215;1511;5188
43925;W01;ASTRA MOTOR MAKASSAR;H760;4483;3651;1140;6186;4792
44639;N02;ASTRA MOTOR MATARAM;H530;9351;1210;7195;4877;3678
42955;R4Z;ASTRA MOTOR BALIKPAPAN;H700;1523;3068;7702;6005;3393
43476;K0Z;ASTRA MOTOR SEMARANG;H350;6542;501;8614;735;392
44000;G01;ASTRA MOTOR PALEMBANG;H600;1467;9302;894;7826;4360
43946;N01;ASTRA MOTOR DENPASAR;H540;1602;4972;3492;6517;9423
44181;K0Z;ASTRA MOTOR SEMARANG;H350;6794;2679;1566;426;5574
45056;L01;ASTRA MOTOR YOGYAKARTA;H360;839;8008;9669;1924;3529
42024;G01;ASTRA MOTOR PALEMBANG;H600;2909;1101;3940;4742;1371
44636;N02;ASTRA MOTOR MATARAM;H530;6370;1274;8078;8891;2409
43797;R4Z;ASTRA MOTOR BALIKPAPAN;H700;4750;3221;4440;4258;4892
44721;G01;ASTRA MOTOR PALEMBANG;H600;5868;1473;6386;339;591
42395;L01;ASTRA MOTOR YOGYAKARTA;H360;9382;6192;4256;3645;2622
45034;R5Z;ASTRA MOTOR SAMARINDA;H800;6168;2941;9848;8601;5425
